sample_idx,sample_id,video_id,query,gt_start,gt_end,pred_start,pred_end,iou,duration,iou_bucket,dist_to_05
1508,U9NI5_001508,U9NI5,person the runs to a mirror on the wall.,9.399999618530273,16.5,10.5,21.5,0.4958677589893341,22.0,0.3-0.5,0.0041322410106658936
1509,WP5RH_001509,WP5RH,a person runs through a doorway.,0.0,8.0,0.5,5.5,0.625,33.66699981689453,0.5-0.7,0.125
1510,WP5RH_001510,WP5RH,person runs into kitchen.,0.0,8.0,0.5,5.5,0.625,33.66699981689453,0.5-0.7,0.125
1511,WP5RH_001511,WP5RH,a person is running in place under a doorway.,0.0,8.0,0.5,9.5,0.7894737124443054,33.66699981689453,0.7-0.9,0.2894737124443054
1512,WP5RH_001512,WP5RH,person run out room.,0.0,8.0,0.5,5.5,0.625,33.66699981689453,0.5-0.7,0.125
1513,E89S9_001513,E89S9,a person is sitting on a chair.,0.0,8.899999618530273,0.5,6.5,0.6741573214530945,21.333999633789062,0.5-0.7,0.17415732145309448
1514,E89S9_001514,E89S9,the person sits in a chair.,0.0,8.899999618530273,8.5,20.5,0.019512176513671875,21.333999633789062,0-0.1,0.4804878234863281
1515,0KZYF_001515,0KZYF,person opens the door.,5.800000190734863,12.300000190734863,0.5,11.5,0.4830508232116699,31.333999633789062,0.3-0.5,0.016949176788330078
1516,0KZYF_001516,0KZYF,a person is eating a sandwich.,2.299999952316284,7.800000190734863,0.5,30.5,0.18333333730697632,31.333999633789062,0.1-0.3,0.3166666626930237
1517,0KZYF_001517,0KZYF,person eating something off of a plate.,2.299999952316284,7.800000190734863,17.5,30.5,0.0,31.333999633789062,0-0.1,0.5
1518,0KZYF_001518,0KZYF,proceeds to keep eating in a happy manner.,2.299999952316284,7.800000190734863,17.5,30.5,0.0,31.333999633789062,0-0.1,0.5
1519,0KZYF_001519,0KZYF,person continuing to eat the sandwich.,2.299999952316284,7.800000190734863,17.5,30.5,0.0,31.333999633789062,0-0.1,0.5
1520,0KZYF_001520,0KZYF,person eating a sandwich.,2.299999952316284,7.800000190734863,17.5,30.5,0.0,31.333999633789062,0-0.1,0.5
1521,0KZYF_001521,0KZYF,a person walks in holding dishes.,0.0,9.5,0.5,8.5,0.8421052694320679,31.333999633789062,0.7-0.9,0.34210526943206787
1522,0KZYF_001522,0KZYF,the person starts smiling.,25.799999237060547,31.333999633789062,13.5,30.5,0.2635416090488434,31.333999633789062,0.1-0.3,0.23645839095115662
1523,0KZYF_001523,0KZYF,person opens a door.,5.800000190734863,12.300000190734863,0.5,11.5,0.4830508232116699,31.333999633789062,0.3-0.5,0.016949176788330078
1524,LD9EC_001524,LD9EC,another person is sitting on the floor.,0.0,2.5999999046325684,0.5,30.5,0.06885245442390442,31.333999633789062,0-0.1,0.4311475455760956
1525,T56KO_001525,T56KO,the person begins undressing.,21.200000762939453,28.100000381469727,17.5,25.5,0.4056603014469147,33.66699981689453,0.3-0.5,0.09433969855308533
1526,T56KO_001526,T56KO,person takes off some clothes.,8.100000381469727,15.399999618530273,1.5,7.5,0.0,33.66699981689453,0-0.1,0.5
1527,KT2SV_001527,KT2SV,a person awakens in their bedroom laying on a pillow.,15.0,25.299999237060547,4.5,9.5,0.0,41.0,0-0.1,0.5
1528,VE6GK_001528,VE6GK,person sitting down to open a book to read.,24.700000762939453,31.66699981689453,18.5,30.5,0.4404951333999634,31.66699981689453,0.3-0.5,0.05950486660003662
1529,VE6GK_001529,VE6GK,person read a book.,24.700000762939453,31.66699981689453,18.5,30.5,0.4404951333999634,31.66699981689453,0.3-0.5,0.05950486660003662
1530,HXUI5_001530,HXUI5,the person takes out their phone.,34.0,39.0,14.5,24.5,0.0,48.66699981689453,0-0.1,0.5
1531,HXUI5_001531,HXUI5,a person dresses up in a jacket.,13.399999618530273,28.700000762939453,0.5,13.5,0.003546112682670355,48.66699981689453,0-0.1,0.49645388731732965
1532,HXUI5_001532,HXUI5,person fixing their hair.,29.200000762939453,36.099998474121094,8.5,17.5,0.0,48.66699981689453,0-0.1,0.5
1533,HXUI5_001533,HXUI5,a person puts on shoes.,0.0,14.5,0.5,8.5,0.5517241358757019,48.66699981689453,0.5-0.7,0.051724135875701904
1534,HXUI5_001534,HXUI5,person takes out a phone.,34.0,39.0,8.5,17.5,0.0,48.66699981689453,0-0.1,0.5
1535,HXUI5_001535,HXUI5,person fixes their hair.,29.200000762939453,36.099998474121094,8.5,17.5,0.0,48.66699981689453,0-0.1,0.5
1536,HXUI5_001536,HXUI5,a person is putting on some shoes.,0.0,14.5,0.5,13.5,0.8965517282485962,48.66699981689453,0.7-0.9,0.3965517282485962
1537,HXUI5_001537,HXUI5,a person is also dressing.,13.399999618530273,28.700000762939453,3.5,13.5,0.003968269098550081,48.66699981689453,0-0.1,0.4960317309014499
1538,TR652_001538,TR652,the person takes a pillow from the shelf.,8.699999809265137,15.600000381469727,11.5,17.5,0.46590912342071533,30.0,0.3-0.5,0.03409087657928467
1539,TR652_001539,TR652,person reading book.,0.0,11.600000381469727,4.5,11.5,0.6034482717514038,30.0,0.5-0.7,0.10344827175140381
1540,TR652_001540,TR652,a person is reading a book in the laundry room.,0.0,11.600000381469727,0.5,14.5,0.7655172944068909,30.0,0.7-0.9,0.26551729440689087
1541,3HLP7_001541,3HLP7,a person closes the door.,0.0,4.599999904632568,1.5,5.5,0.5636363625526428,31.333999633789062,0.5-0.7,0.06363636255264282
1542,3HLP7_001542,3HLP7,a person closes the door to the room.,0.0,4.599999904632568,11.5,16.5,0.0,31.333999633789062,0-0.1,0.5
1543,XPXWY_001543,XPXWY,person opens the door.,0.0,9.800000190734863,0.5,4.5,0.40816324949264526,33.66699981689453,0.3-0.5,0.09183675050735474
1544,XPXWY_001544,XPXWY,person opened the door.,0.0,9.800000190734863,0.5,4.5,0.40816324949264526,33.66699981689453,0.3-0.5,0.09183675050735474
1545,XPXWY_001545,XPXWY,a person opened a pantry door.,0.0,9.800000190734863,0.5,4.5,0.40816324949264526,33.66699981689453,0.3-0.5,0.09183675050735474
1546,XPXWY_001546,XPXWY,a person opens a pantry door.,0.0,9.800000190734863,0.5,4.5,0.40816324949264526,33.66699981689453,0.3-0.5,0.09183675050735474
1547,XPXWY_001547,XPXWY,person pours the liquid in it into a cup.,21.899999618530273,28.299999237060547,11.5,29.5,0.35555553436279297,33.66699981689453,0.3-0.5,0.14444446563720703
1548,XPXWY_001548,XPXWY,a person starts sneezing into their phone.,4.099999904632568,15.600000381469727,11.5,16.5,0.33064520359039307,33.66699981689453,0.3-0.5,0.16935479640960693
1549,FK143_001549,FK143,person they take the medicine.,31.200000762939453,37.0,5.5,14.5,0.0,37.0,0-0.1,0.5
1550,FK143_001550,FK143,the person takes out a bottle of medicine.,31.200000762939453,37.0,4.5,13.5,0.0,37.0,0-0.1,0.5
1551,FK143_001551,FK143,a person is opening a closet door.,0.0,11.199999809265137,0.5,4.5,0.3571428656578064,37.0,0.3-0.5,0.1428571343421936
1552,FK143_001552,FK143,person pours some into a small cup.,20.200000762939453,27.600000381469727,6.5,13.5,0.0,37.0,0-0.1,0.5
1553,FK143_001553,FK143,person take out some medicine.,31.200000762939453,37.0,6.5,14.5,0.0,37.0,0-0.1,0.5
1554,JEB7V_001554,JEB7V,person sitting on bed looks out window.,0.0,4.800000190734863,0.5,30.5,0.14098361134529114,31.66699981689453,0.1-0.3,0.35901638865470886
1555,JEB7V_001555,JEB7V,person starts eating.,4.199999809265137,11.5,23.5,30.5,0.0,31.66699981689453,0-0.1,0.5
1556,JEB7V_001556,JEB7V,a person is sitting down eating.,4.199999809265137,11.5,0.5,9.5,0.48181819915771484,31.66699981689453,0.3-0.5,0.018181800842285156
1557,JEB7V_001557,JEB7V,person looks at box puts food in mouth multiple times.,23.100000381469727,28.200000762939453,23.5,30.5,0.635135293006897,31.66699981689453,0.5-0.7,0.13513529300689697
1558,JEB7V_001558,JEB7V,a person is eating on the bed.,4.199999809265137,11.5,0.5,9.5,0.48181819915771484,31.66699981689453,0.3-0.5,0.018181800842285156
1559,YMJ6E_001559,YMJ6E,person opens the door.,1.399999976158142,9.399999618530273,2.5,7.5,0.6250000596046448,26.66699981689453,0.5-0.7,0.12500005960464478
1560,YMJ6E_001560,YMJ6E,a person opens the door.,1.399999976158142,9.399999618530273,2.5,7.5,0.6250000596046448,26.66699981689453,0.5-0.7,0.12500005960464478
1561,47RAA_001561,47RAA,person takes out the phone.,17.200000762939453,33.400001525878906,6.5,41.5,0.4628571569919586,42.66699981689453,0.3-0.5,0.03714284300804138
1562,47RAA_001562,47RAA,the person takes out their phone.,17.200000762939453,33.400001525878906,7.5,13.5,0.0,42.66699981689453,0-0.1,0.5
1563,E5ZF5_001563,E5ZF5,person eats some food.,6.0,12.300000190734863,11.5,20.5,0.055172428488731384,36.33399963378906,0-0.1,0.4448275715112686
1564,E5ZF5_001564,E5ZF5,person snuggles up with a blanket.,22.600000381469727,36.33399963378906,25.5,35.5,0.7281200289726257,36.33399963378906,0.7-0.9,0.22812002897262573
1565,E5ZF5_001565,E5ZF5,person begin snuggling with a blanket on the couch.,22.600000381469727,36.33399963378906,25.5,35.5,0.7281200289726257,36.33399963378906,0.7-0.9,0.22812002897262573
1566,E5ZF5_001566,E5ZF5,the person took a drink from a cup.,13.699999809265137,20.899999618530273,10.5,16.5,0.26923078298568726,36.33399963378906,0.1-0.3,0.23076921701431274
1567,E5ZF5_001567,E5ZF5,person they put their food away.,10.5,17.200000762939453,10.5,16.5,0.8955222964286804,36.33399963378906,0.7-0.9,0.3955222964286804
1568,E5ZF5_001568,E5ZF5,person eating food.,6.0,12.300000190734863,11.5,20.5,0.055172428488731384,36.33399963378906,0-0.1,0.4448275715112686
1569,C6C7Q_001569,C6C7Q,a person awakens from a deep sleep.,0.0,5.199999809265137,0.5,6.5,0.7230768799781799,32.0,0.7-0.9,0.22307687997817993
1570,C6C7Q_001570,C6C7Q,person they flip on a nightstand light.,11.0,16.200000762939453,21.5,27.5,0.0,32.0,0-0.1,0.5
1571,C6C7Q_001571,C6C7Q,person flip the light off.,11.0,16.200000762939453,21.5,27.5,0.0,32.0,0-0.1,0.5
1572,C6C7Q_001572,C6C7Q,person turns on a light.,11.0,16.200000762939453,21.5,27.5,0.0,32.0,0-0.1,0.5
1573,C6C7Q_001573,C6C7Q,person they snuggle back into their blanket.,23.100000381469727,32.0,22.5,31.5,0.884210467338562,32.0,0.7-0.9,0.384210467338562
1574,D0Y4L_001574,D0Y4L,person closes the door.,0.0,5.900000095367432,0.5,4.5,0.6779661178588867,30.66699981689453,0.5-0.7,0.17796611785888672
1575,D0Y4L_001575,D0Y4L,a person closes the door to outside.,0.0,5.900000095367432,0.5,6.5,0.8307692408561707,30.66699981689453,0.7-0.9,0.33076924085617065
1576,HSWPR_001576,HSWPR,the person is playing with the switch for the light.,6.400000095367432,12.800000190734863,7.5,17.5,0.477477490901947,33.66699981689453,0.3-0.5,0.02252250909805298
1577,HSWPR_001577,HSWPR,a person is putting a glass on a bedside shelf.,2.299999952316284,6.599999904632568,0.5,8.5,0.5375000238418579,33.66699981689453,0.5-0.7,0.03750002384185791
1578,BIJYC_001578,BIJYC,person that they start talking on their cell phone.,20.600000381469727,35.66699981689453,31.5,34.5,0.19911064207553864,35.66699981689453,0.1-0.3,0.30088935792446136
1579,BIJYC_001579,BIJYC,person next talking on a phone in a bedroom.,20.600000381469727,35.66699981689453,31.5,34.5,0.19911064207553864,35.66699981689453,0.1-0.3,0.30088935792446136
1580,BIJYC_001580,BIJYC,person begin running in place.,24.799999237060547,35.66699981689453,13.5,21.5,0.0,35.66699981689453,0-0.1,0.5
1581,BIJYC_001581,BIJYC,person running in place.,24.799999237060547,35.66699981689453,4.5,21.5,0.0,35.66699981689453,0-0.1,0.5
1582,BIJYC_001582,BIJYC,person beginning to run in place.,24.799999237060547,35.66699981689453,13.5,21.5,0.0,35.66699981689453,0-0.1,0.5
1583,BIJYC_001583,BIJYC,person continues running as he talks on it.,24.799999237060547,35.66699981689453,31.5,34.5,0.2760651409626007,35.66699981689453,0.1-0.3,0.2239348590373993
1584,7MRKY_001584,7MRKY,the person closes a laptop that is sitting open.,29.899999618530273,36.099998474121094,29.5,36.5,0.8857141137123108,37.33399963378906,0.7-0.9,0.3857141137123108
1585,7MRKY_001585,7MRKY,person close a laptop.,29.899999618530273,36.099998474121094,29.5,36.5,0.8857141137123108,37.33399963378906,0.7-0.9,0.3857141137123108
1586,7MRKY_001586,7MRKY,person closes a laptop.,29.899999618530273,36.099998474121094,29.5,36.5,0.8857141137123108,37.33399963378906,0.7-0.9,0.3857141137123108
1587,FQ2Q3_001587,FQ2Q3,person watching television instead.,11.899999618530273,16.0,0.5,15.5,0.23225809633731842,16.0,0.1-0.3,0.2677419036626816
1588,2KMGY_001588,2KMGY,a person was sitting on the floor.,0.0,3.4000000953674316,0.5,4.5,0.644444465637207,20.0,0.5-0.7,0.14444446563720703
1589,2KMGY_001589,2KMGY,person takes a cup from a table.,5.900000095367432,11.5,0.5,3.5,0.0,20.0,0-0.1,0.5
1590,W019T_001590,W019T,person start cooking.,14.100000381469727,26.799999237060547,18.5,26.5,0.6299213171005249,31.66699981689453,0.5-0.7,0.1299213171005249
1591,R5WMI_001591,R5WMI,a person takes some pictures on a camera.,2.5,7.199999809265137,0.5,5.5,0.447761207818985,16.0,0.3-0.5,0.052238792181015015
1592,5OV3M_001592,5OV3M,person drinking water from a glass.,18.200000762939453,25.0,0.5,16.5,0.0,33.33399963378906,0-0.1,0.5
1593,Q0IHP_001593,Q0IHP,person takes a drink from a glass.,22.700000762939453,32.5,8.5,14.5,0.0,35.66699981689453,0-0.1,0.5
1594,Q0IHP_001594,Q0IHP,person proceeds to take a drink from a cup.,22.700000762939453,32.5,8.5,14.5,0.0,35.66699981689453,0-0.1,0.5
1595,Q0IHP_001595,Q0IHP,person adjusts the heat.,16.0,21.899999618530273,0.5,14.5,0.0,35.66699981689453,0-0.1,0.5
1596,Q0IHP_001596,Q0IHP,the person takes a drink from a glass of juice.,22.700000762939453,32.5,8.5,14.5,0.0,35.66699981689453,0-0.1,0.5
1597,136V6_001597,136V6,a person is walking through a doorway.,0.0,5.400000095367432,0.5,6.5,0.7538461685180664,34.66699981689453,0.7-0.9,0.2538461685180664
1598,136V6_001598,136V6,person reading a book.,13.699999809265137,26.700000762939453,0.5,29.5,0.4482758939266205,34.66699981689453,0.3-0.5,0.05172410607337952
1599,136V6_001599,136V6,person decompressing for a few minutes by reading a book.,13.699999809265137,26.700000762939453,16.5,29.5,0.6455696821212769,34.66699981689453,0.5-0.7,0.14556968212127686
1600,136V6_001600,136V6,the person puts the book down.,26.0,31.0,5.5,9.5,0.0,34.66699981689453,0-0.1,0.5
1601,136V6_001601,136V6,person closed the door behind them.,1.100000023841858,8.300000190734863,0.5,6.5,0.692307710647583,34.66699981689453,0.5-0.7,0.192307710647583
1602,4BIMI_001602,4BIMI,a person is laughing as they kick off their shoes.,4.900000095367432,22.399999618530273,0.5,7.5,0.11872145533561707,38.0,0.1-0.3,0.38127854466438293
1603,4BIMI_001603,4BIMI,person takes a cup.,18.799999237060547,23.700000762939453,16.5,23.5,0.6527777910232544,38.0,0.5-0.7,0.1527777910232544
1604,4BIMI_001604,4BIMI,person opens the pantry door.,3.799999952316284,8.699999809265137,3.5,9.5,0.8166666030883789,38.0,0.7-0.9,0.3166666030883789
1605,4BIMI_001605,4BIMI,a person laughs to themselves.,4.900000095367432,22.399999618530273,0.5,6.5,0.07305935770273209,38.0,0-0.1,0.4269406422972679
1606,0Z1PC_001606,0Z1PC,person puts the pillow in there.,18.0,25.100000381469727,0.5,14.5,0.0,39.33399963378906,0-0.1,0.5
1607,0Z1PC_001607,0Z1PC,the person opens a closet door.,10.399999618530273,17.700000762939453,0.5,7.5,0.0,39.33399963378906,0-0.1,0.5
1608,0Z1PC_001608,0Z1PC,person opens the doors of a closet.,10.399999618530273,17.700000762939453,0.5,7.5,0.0,39.33399963378906,0-0.1,0.5
1609,0Z1PC_001609,0Z1PC,person is holding a pillow.,3.4000000953674316,9.399999618530273,0.5,11.5,0.5454545021057129,39.33399963378906,0.5-0.7,0.04545450210571289
1610,0Z1PC_001610,0Z1PC,the person is also tidying up the closet.,11.800000190734863,28.799999237060547,0.5,14.5,0.09540635347366333,39.33399963378906,0-0.1,0.40459364652633667
1611,0Z1PC_001611,0Z1PC,person closes the closet doors.,25.0,32.5,24.5,31.5,0.8125,39.33399963378906,0.7-0.9,0.3125
1612,0Z1PC_001612,0Z1PC,person puts a pillow.,18.0,25.100000381469727,0.5,14.5,0.0,39.33399963378906,0-0.1,0.5
1613,AF5BS_001613,AF5BS,person they put down the phone.,13.399999618530273,18.799999237060547,0.5,3.5,0.0,30.66699981689453,0-0.1,0.5
1614,2ZICJ_001614,2ZICJ,person close a cabinet.,27.299999237060547,33.599998474121094,6.5,11.5,0.0,35.66699981689453,0-0.1,0.5
1615,2ZICJ_001615,2ZICJ,person they open up a refrigerator.,4.5,12.399999618530273,5.5,11.5,0.7594937086105347,35.66699981689453,0.7-0.9,0.25949370861053467
1616,2ZICJ_001616,2ZICJ,person opens a refrigerator door.,4.5,12.399999618530273,5.5,11.5,0.7594937086105347,35.66699981689453,0.7-0.9,0.25949370861053467
1617,2ZICJ_001617,2ZICJ,person stand up.,28.700000762939453,35.66699981689453,1.5,6.5,0.0,35.66699981689453,0-0.1,0.5
1618,2ZICJ_001618,2ZICJ,person closes the cabinet door where the mug is.,27.299999237060547,33.599998474121094,7.5,31.5,0.16091957688331604,35.66699981689453,0.1-0.3,0.33908042311668396
1619,CYCEV_001619,CYCEV,another person is looking out the window.,0.0,4.800000190734863,24.5,30.5,0.0,31.333999633789062,0-0.1,0.5
1620,CYCEV_001620,CYCEV,person holding some food.,0.0,5.900000095367432,0.5,9.5,0.5684210658073425,31.333999633789062,0.5-0.7,0.06842106580734253
1621,CYCEV_001621,CYCEV,the person holding the tray drinks from the cup.,2.299999952316284,9.699999809265137,13.5,20.5,0.0,31.333999633789062,0-0.1,0.5
1622,02DPI_001622,02DPI,person drinking a glass of water.,23.399999618530273,30.5,3.5,9.5,0.0,42.0,0-0.1,0.5
1623,02DPI_001623,02DPI,person watching something on a laptop.,19.700000762939453,26.0,21.5,28.5,0.511363685131073,42.0,0.5-0.7,0.011363685131072998
1624,02DPI_001624,02DPI,the person is also watching television.,0.0,15.199999809265137,21.5,29.5,0.0,42.0,0-0.1,0.5
1625,02DPI_001625,02DPI,person drinking water from a glass.,23.399999618530273,30.5,2.5,9.5,0.0,42.0,0-0.1,0.5
1626,X9LP4_001626,X9LP4,person reads a book.,16.700000762939453,30.700000762939453,15.5,30.5,0.9078946113586426,31.333999633789062,0.9-1.0,0.4078946113586426
1627,X9LP4_001627,X9LP4,a person takes a mini vacuum.,0.0,3.0999999046325684,0.5,6.5,0.3999999761581421,31.333999633789062,0.3-0.5,0.10000002384185791
1628,8SXHK_001628,8SXHK,person they put the laptop down.,13.800000190734863,19.799999237060547,10.5,14.5,0.07526880502700806,30.333999633789062,0-0.1,0.42473119497299194
1629,8SXHK_001629,8SXHK,a person sits typing on a laptop computer.,13.800000190734863,19.799999237060547,0.5,14.5,0.0362694226205349,30.333999633789062,0-0.1,0.4637305773794651
1630,8SXHK_001630,8SXHK,the person puts the laptop down.,13.800000190734863,19.799999237060547,10.5,14.5,0.07526880502700806,30.333999633789062,0-0.1,0.42473119497299194
1631,9ZE0J_001631,9ZE0J,a person runs up stairs.,0.0,9.399999618530273,0.5,5.5,0.5319148898124695,32.66699981689453,0.5-0.7,0.03191488981246948
1632,9ZE0J_001632,9ZE0J,a person runs up a staircase.,0.0,9.399999618530273,0.5,4.5,0.42553192377090454,32.66699981689453,0.3-0.5,0.07446807622909546
1633,9ZE0J_001633,9ZE0J,starts to talk to another person holding a towel.,5.900000095367432,20.600000381469727,16.5,26.5,0.19902914762496948,32.66699981689453,0.1-0.3,0.3009708523750305
1634,9ZE0J_001634,9ZE0J,one person runs up the stairs eating.,0.0,9.399999618530273,0.5,7.5,0.7446808815002441,32.66699981689453,0.7-0.9,0.24468088150024414
1635,9ZE0J_001635,9ZE0J,person putting a towel or cloth around their neck.,12.5,19.0,0.5,17.5,0.2702702581882477,32.66699981689453,0.1-0.3,0.22972974181175232
1636,ZB5J4_001636,ZB5J4,person they open the refrigerator.,25.700000762939453,40.33399963378906,0.5,10.5,0.0,40.33399963378906,0-0.1,0.5
1637,QVD5B_001637,QVD5B,a person is in the entryway holding a bag.,0.0,14.800000190734863,0.5,16.5,0.8666666746139526,30.66699981689453,0.7-0.9,0.36666667461395264
1638,QUAFE_001638,QUAFE,person putting a bag on the shelf.,13.899999618530273,20.5,12.5,18.5,0.5750000476837158,30.333999633789062,0.5-0.7,0.07500004768371582
1639,QUAFE_001639,QUAFE,person a girl is taking clothes out a a washer.,0.699999988079071,14.600000381469727,12.5,15.5,0.14189191162586212,30.333999633789062,0.1-0.3,0.3581080883741379
1640,QUAFE_001640,QUAFE,a person is washing clothes.,0.699999988079071,14.600000381469727,0.5,15.5,0.9266666769981384,30.333999633789062,0.9-1.0,0.4266666769981384
1641,QMKZV_001641,QMKZV,a person undresses.,4.400000095367432,12.100000381469727,1.5,14.5,0.5923076868057251,34.33399963378906,0.5-0.7,0.0923076868057251
1642,QMKZV_001642,QMKZV,person put clothes away.,12.699999809265137,22.399999618530273,11.5,23.5,0.8083333373069763,34.33399963378906,0.7-0.9,0.3083333373069763
1643,QMKZV_001643,QMKZV,person starts undressing.,4.400000095367432,12.100000381469727,2.5,14.5,0.6416667103767395,34.33399963378906,0.5-0.7,0.1416667103767395
1644,QMKZV_001644,QMKZV,person begins to undress.,4.400000095367432,12.100000381469727,2.5,14.5,0.6416667103767395,34.33399963378906,0.5-0.7,0.1416667103767395
1645,CSPSU_001645,CSPSU,person drinking a glass of water.,0.800000011920929,7.599999904632568,0.5,8.5,0.8499999642372131,26.0,0.7-0.9,0.34999996423721313
1646,CSPSU_001646,CSPSU,a person drinking from a disposable cup.,0.800000011920929,7.599999904632568,0.5,8.5,0.8499999642372131,26.0,0.7-0.9,0.34999996423721313
1647,1440M_001647,1440M,person opening a closet door.,17.5,27.0,2.5,28.5,0.36538460850715637,29.0,0.3-0.5,0.13461539149284363
1648,1440M_001648,1440M,person start closing the door.,17.5,27.0,23.5,28.5,0.3181818127632141,29.0,0.3-0.5,0.1818181872367859
1649,1440M_001649,1440M,person closes a closet door.,17.5,27.0,4.5,28.5,0.3958333432674408,29.0,0.3-0.5,0.1041666567325592
1650,HA8S9_001650,HA8S9,person throws their shoes under a desk.,8.199999809265137,14.899999618530273,10.5,18.5,0.42718443274497986,31.66699981689453,0.3-0.5,0.07281556725502014
1651,WRCO6_001651,WRCO6,a person is smiling at a picture.,0.0,4.400000095367432,0.5,6.5,0.6000000238418579,16.66699981689453,0.5-0.7,0.10000002384185791
1652,KWHPI_001652,KWHPI,the person closes the open door behind them.,0.0,4.5,0.5,5.5,0.7272727489471436,24.333999633789062,0.7-0.9,0.22727274894714355
1653,KWHPI_001653,KWHPI,a person throws a bag onto a chair.,1.7999999523162842,6.0,0.5,5.5,0.6727272868156433,24.333999633789062,0.5-0.7,0.1727272868156433
1654,L8CC0_001654,L8CC0,person so they start laughing.,26.899999618530273,37.0,14.5,14.5,0.0,37.0,0-0.1,0.5
1655,WPU76_001655,WPU76,a woman takes a cup off a table.,0.0,9.300000190734863,0.5,4.5,0.4301075041294098,41.0,0.3-0.5,0.06989249587059021
1656,WPU76_001656,WPU76,person starts running.,2.0999999046325684,9.300000190734863,37.5,40.5,0.0,41.0,0-0.1,0.5
1657,CH41S_001657,CH41S,a person is putting a broom in the closet.,2.299999952316284,10.300000190734863,1.5,9.5,0.8181817531585693,39.66699981689453,0.7-0.9,0.31818175315856934
1658,AZPOX_001658,AZPOX,a person is holding a towel.,0.0,6.599999904632568,2.5,9.5,0.43157893419265747,33.33399963378906,0.3-0.5,0.06842106580734253
1659,DCRI5_001659,DCRI5,a person opens a closet door.,0.4000000059604645,5.5,0.5,3.5,0.5882353186607361,31.0,0.5-0.7,0.08823531866073608
1660,DCRI5_001660,DCRI5,person puts something on the top shelf.,3.799999952316284,9.100000381469727,0.5,17.5,0.3117647171020508,31.0,0.3-0.5,0.18823528289794922
1661,DCRI5_001661,DCRI5,a man opens his closet door.,0.4000000059604645,5.5,0.5,3.5,0.5882353186607361,31.0,0.5-0.7,0.08823531866073608
1662,K9EAZ_001662,K9EAZ,a person is running the vacuum.,0.0,10.0,0.5,10.5,0.9047619104385376,33.66699981689453,0.9-1.0,0.4047619104385376
1663,MVPPS_001663,MVPPS,a person pours a drink into a cup.,0.0,5.800000190734863,0.5,6.5,0.8153846263885498,20.333999633789062,0.7-0.9,0.3153846263885498
1664,OHOFG_001664,OHOFG,a person is eating some food.,22.299999237060547,33.0,2.5,15.5,0.0,35.66699981689453,0-0.1,0.5
1665,OHOFG_001665,OHOFG,a person sits on a chair by a table.,1.0,7.5,0.5,7.5,0.9285714030265808,35.66699981689453,0.9-1.0,0.4285714030265808
1666,OHOFG_001666,OHOFG,person sitting down in a chair.,1.0,7.5,32.5,34.5,0.0,35.66699981689453,0-0.1,0.5
1667,OHOFG_001667,OHOFG,person starts eating food from a plate.,22.299999237060547,33.0,4.5,34.5,0.3566666841506958,35.66699981689453,0.3-0.5,0.1433333158493042
1668,OHOFG_001668,OHOFG,person eat a snack.,22.299999237060547,33.0,32.5,34.5,0.04098360240459442,35.66699981689453,0-0.1,0.4590163975954056
1669,OHOFG_001669,OHOFG,the person is working at a desk eating from dishes.,22.299999237060547,33.0,2.5,16.5,0.0,35.66699981689453,0-0.1,0.5
1670,EW8GX_001670,EW8GX,person walks through a doorway.,15.399999618530273,20.700000762939453,13.5,21.5,0.6625001430511475,30.0,0.5-0.7,0.16250014305114746
1671,AEKYE_001671,AEKYE,person watching  themself in a mirror.,9.800000190734863,18.700000762939453,9.5,23.5,0.6357143521308899,33.0,0.5-0.7,0.1357143521308899
1672,AEKYE_001672,AEKYE,person finally eating a sandwich in a living room.,19.899999618530273,33.0,11.5,32.5,0.5860465168952942,33.0,0.5-0.7,0.08604651689529419
1673,AEKYE_001673,AEKYE,person snuggling with a pillow.,0.0,11.5,0.5,32.5,0.3384615480899811,33.0,0.3-0.5,0.16153845191001892
1674,AEKYE_001674,AEKYE,person eats the food.,19.5,33.0,18.5,32.5,0.8965517282485962,33.0,0.7-0.9,0.3965517282485962
1675,GCI2J_001675,GCI2J,the person takes a pair of running shoes from nearby.,8.300000190734863,19.299999237060547,13.5,20.5,0.47540977597236633,31.333999633789062,0.3-0.5,0.024590224027633667
1676,GCI2J_001676,GCI2J,person take shoes from the floor.,8.300000190734863,19.299999237060547,13.5,30.5,0.2612612247467041,31.333999633789062,0.1-0.3,0.2387387752532959
1677,GCI2J_001677,GCI2J,person takes some pictures.,6.099999904632568,14.100000381469727,0.5,10.5,0.3235294222831726,31.333999633789062,0.3-0.5,0.1764705777168274
1678,GCI2J_001678,GCI2J,a person holds a camera up.,0.0,11.800000190734863,0.5,11.5,0.9322033524513245,31.333999633789062,0.9-1.0,0.43220335245132446
1679,GCI2J_001679,GCI2J,the person puts the camera down.,8.300000190734863,17.299999237060547,6.5,14.5,0.5740740895271301,31.333999633789062,0.5-0.7,0.07407408952713013
1680,GN0M8_001680,GN0M8,person walk through a open doorway.,21.0,25.333999633789062,9.5,12.5,0.0,25.333999633789062,0-0.1,0.5
1681,N6FZ7_001681,N6FZ7,a person runs into the living room.,0.0,6.400000095367432,0.5,5.5,0.78125,18.66699981689453,0.7-0.9,0.28125
