sample_idx,sample_id,video_id,query,gt_start,gt_end,pred_start,pred_end,iou,actual_duration,iou_bucket,dist_to_05
1973,ATV2F_001973,ATV2F,person opens her laptop to begin doing her work.,12.7,20.7,16.0,30.66666603088379,0.2615955565668632,31.0,0.1-0.3,0.23840444343313683
1974,ATV2F_001974,ATV2F,person a girl is dressing in front of a closet.,0.0,10.1,0.0,7.333333492279053,0.7260726229979261,31.0,0.7-0.9,0.22607262299792608
1975,ATV2F_001975,ATV2F,person opens the laptop.,12.7,20.7,10.333333015441895,14.0,0.12540192541502915,31.0,0.1-0.3,0.37459807458497085
1976,B4TWR_001976,B4TWR,another person is putting clothes in a hall wardrobe.,9.6,16.3,0.3333333432674408,11.666666984558105,0.12943634566872278,31.334,0.1-0.3,0.37056365433127725
1977,B4TWR_001977,B4TWR,person they put them on a shelf.,9.8,16.1,19.66666603088379,31.0,0.0,31.334,0-0.1,0.5
1978,CQ435_001978,CQ435,a person in their dining room is running around.,1.3,12.8,0.0,5.333333492279053,0.315104179084301,26.0,0.3-0.5,0.184895820915699
1979,CQ435_001979,CQ435,person laughing because they see something funny on the television.,0.0,5.2,0.0,12.0,0.43333333333333335,26.0,0.3-0.5,0.06666666666666665
1980,TKJCI_001980,TKJCI,person lies down on the bed to review the pictures.,16.3,30.667,16.0,18.66666603088379,0.1613599257437641,30.667,0.1-0.3,0.3386400742562359
1981,TKJCI_001981,TKJCI,taking the picture the person lies back in the bed.,16.3,30.667,12.0,18.66666603088379,0.12678341623634157,30.667,0.1-0.3,0.3732165837636584
1982,M014B_001982,M014B,a person holding a bag of items.,28.3,30.667,0.0,5.333333492279053,0.0,30.667,0-0.1,0.5
1983,M014B_001983,M014B,a person drinks milk from a bottle.,5.7,15.0,0.0,9.666666984558105,0.264444465637207,30.667,0.1-0.3,0.23555553436279297
1984,M014B_001984,M014B,person continues cooking.,14.5,24.4,20.66666603088379,29.66666603088379,0.24615389839230617,30.667,0.1-0.3,0.25384610160769383
1985,M014B_001985,M014B,person holding a bag.,28.3,30.667,0.0,5.333333492279053,0.0,30.667,0-0.1,0.5
1986,W3NN2_001986,W3NN2,person turning the lights off.,26.7,30.334,25.33333396911621,30.0,0.6599120956327447,30.334,0.5-0.7,0.15991209563274467
1987,W3NN2_001987,W3NN2,person turned off the light.,26.7,30.334,25.33333396911621,30.0,0.6599120956327447,30.334,0.5-0.7,0.15991209563274467
1988,W3NN2_001988,W3NN2,person turns off the light.,26.7,30.334,25.33333396911621,30.0,0.6599120956327447,30.334,0.5-0.7,0.15991209563274467
1989,QMHK8_001989,QMHK8,person walks into room holding a bag.,0.0,16.7,0.0,15.333333015441895,0.9181636536192752,59.334,0.9-1.0,0.4181636536192752
1990,QMHK8_001990,QMHK8,person closes the door behind them.,0.9,14.1,45.33333206176758,59.0,0.0,59.334,0-0.1,0.5
1991,QMHK8_001991,QMHK8,this person puts their shoes.,17.1,26.1,0.0,15.333333015441895,0.0,59.334,0-0.1,0.5
1992,QMHK8_001992,QMHK8,person puts a plastic bag on the handle.,9.5,17.3,24.0,30.33333396911621,0.0,59.334,0-0.1,0.5
1993,QMHK8_001993,QMHK8,person closes the door.,0.9,14.1,45.33333206176758,59.0,0.0,59.334,0-0.1,0.5
1994,QMHK8_001994,QMHK8,person takes the bag off the doorknob.,39.5,46.4,45.33333206176758,59.0,0.0547009199093549,59.334,0-0.1,0.4452990800906451
1995,QMHK8_001995,QMHK8,person puts bag on shelf.,42.1,54.7,10.333333015441895,30.33333396911621,0.0,59.334,0-0.1,0.5
1996,QMHK8_001996,QMHK8,person puts shoes in the bag.,17.1,26.1,10.333333015441895,30.33333396911621,0.4499999785423289,59.334,0.3-0.5,0.05000002145767107
1997,QMHK8_001997,QMHK8,person takes off sweater to put in bag.,39.5,46.4,10.333333015441895,30.33333396911621,0.0,59.334,0-0.1,0.5
1998,QMHK8_001998,QMHK8,the person undresses (removes socks.,20.1,44.4,18.33333396911621,30.33333396911621,0.39258315417060835,59.334,0.3-0.5,0.10741684582939165
1999,QMHK8_001999,QMHK8,person puts it on the shelf.,42.1,54.7,45.33333206176758,59.0,0.5542407064042856,59.334,0.5-0.7,0.05424070640428558
2000,QMHK8_002000,QMHK8,person puts the bag on a shelf.,42.1,54.7,10.333333015441895,30.33333396911621,0.0,59.334,0-0.1,0.5
2001,RSFGZ_002001,RSFGZ,person they begin undressing by removing their sweater.,1.6,10.2,2.6666667461395264,12.333333015441895,0.7018633674202014,17.667,0.7-0.9,0.2018633674202014
2002,RSFGZ_002002,RSFGZ,a person undresses as they walk down the stairs.,1.6,10.2,0.3333333432674408,10.666666984558105,0.8322580397129066,17.667,0.7-0.9,0.33225803971290657
2003,8H570_002003,8H570,person which he holds as he removes his phone.,6.8,21.3,0.3333333432674408,12.666666984558105,0.27980923628002036,31.334,0.1-0.3,0.22019076371997964
2004,8H570_002004,8H570,a person is eating junk food.,0.0,7.1,6.0,12.666666984558105,0.08684210308370831,31.334,0-0.1,0.4131578969162917
2005,UR55B_002005,UR55B,person holding a bag of groceries.,18.8,33.8,0.3333333432674408,16.33333396911621,0.0,34.334,0-0.1,0.5
2006,OB9D0_002006,OB9D0,person playing a game on the phone.,23.4,33.0,24.0,32.66666793823242,0.9027779102325438,33.0,0.9-1.0,0.40277791023254383
2007,OB9D0_002007,OB9D0,person they start playing with a camera.,23.4,33.0,19.66666603088379,32.66666793823242,0.6950000622272463,33.0,0.5-0.7,0.1950000622272463
2008,NL9AW_002008,NL9AW,person holding their food.,6.5,13.2,0.0,10.0,0.26515151515151514,34.0,0.1-0.3,0.23484848484848486
2009,NL9AW_002009,NL9AW,person opens the refrigerator.,0.0,6.2,0.6666666865348816,5.666666507720947,0.8064515840622687,34.0,0.7-0.9,0.3064515840622687
2010,9BQ7M_002010,9BQ7M,person sitting in a chair smiling.,9.7,16.2,0.0,13.333333015441895,0.22427981576801823,33.334,0.1-0.3,0.27572018423198175
2011,FQ8FN_002011,FQ8FN,person they put on their shoes.,14.9,25.1,18.66666603088379,31.33333396911621,0.39148075376588953,31.667,0.3-0.5,0.10851924623411047
2012,FQ8FN_002012,FQ8FN,a person awakens in bed.,6.6,17.0,0.3333333432674408,8.333333015441895,0.10399998098850251,31.667,0.1-0.3,0.3960000190114975
2013,FQ8FN_002013,FQ8FN,person puts their shoes on.,14.9,25.1,18.66666603088379,31.33333396911621,0.39148075376588953,31.667,0.3-0.5,0.10851924623411047
2014,FQ8FN_002014,FQ8FN,person puts on some shoes.,14.9,25.1,18.66666603088379,31.33333396911621,0.39148075376588953,31.667,0.3-0.5,0.10851924623411047
2015,30K2N_002015,30K2N,a person runs into a garage.,5.2,10.6,0.0,8.333333015441895,0.29559745428697115,23.334,0.1-0.3,0.20440254571302885
2016,30K2N_002016,30K2N,person turns on a light.,1.7,6.7,0.3333333432674408,8.333333015441895,0.6250000256113718,23.334,0.5-0.7,0.1250000256113718
2017,4K0BP_002017,4K0BP,person drinks a glass of water from the shelf.,8.6,17.7,15.0,27.33333396911621,0.14412810898749906,31.334,0.1-0.3,0.35587189101250094
2018,4K0BP_002018,4K0BP,this person drinks from a cup.,8.6,17.7,14.333333015441895,27.33333396911621,0.17971531336111313,31.334,0.1-0.3,0.3202846866388869
2019,RAGOI_002019,RAGOI,person put the towel on top of a table.,7.4,11.667,7.666666507720947,10.666666984558105,0.7030701844005528,11.667,0.7-0.9,0.2030701844005528
2020,RAGOI_002020,RAGOI,person as they stand up to grab a towel.,2.7,7.2,8.333333015441895,10.666666984558105,0.0,11.667,0-0.1,0.5
2021,KNGRY_002021,KNGRY,the person laughed.,13.3,18.1,11.0,30.33333396911621,0.24827585390433435,30.667,0.1-0.3,0.2517241460956656
2022,KNGRY_002022,KNGRY,the person walked through the doorway holding a box.,0.0,3.4,0.6666666865348816,5.666666507720947,0.4823529511999509,30.667,0.3-0.5,0.01764704880004908
2023,KNGRY_002023,KNGRY,the person appears to laugh.,13.3,18.1,1.0,13.0,0.0,30.667,0-0.1,0.5
2024,0KTWY_002024,0KTWY,person moving to sit on the toilet seat.,0.0,10.3,9.0,20.0,0.06500000000000003,23.667,0-0.1,0.43499999999999994
2025,S4P5J_002025,S4P5J,person putting away groceries.,5.9,24.8,0.0,20.0,0.5685483870967741,42.0,0.5-0.7,0.06854838709677413
2026,S4P5J_002026,S4P5J,another person is smiling.,33.7,38.5,18.66666603088379,31.0,0.0,42.0,0-0.1,0.5
2027,AB2V6_002027,AB2V6,person opens a laptop up.,20.0,25.2,14.0,16.33333396911621,0.0,30.667,0-0.1,0.5
2028,AB2V6_002028,AB2V6,person they stand up.,11.9,17.3,0.0,9.0,0.0,30.667,0-0.1,0.5
2029,AB2V6_002029,AB2V6,a person is on the sofa sneezing.,6.8,13.5,0.0,4.666666507720947,0.0,30.667,0-0.1,0.5
2030,AB2V6_002030,AB2V6,person opened the laptop computer.,20.0,25.2,20.33333396911621,30.0,0.48666660308837884,30.667,0.3-0.5,0.013333396911621165
2031,YGL6R_002031,YGL6R,person stop to open a window.,21.1,28.8,8.0,16.0,0.0,33.0,0-0.1,0.5
2032,YGL6R_002032,YGL6R,person tidying up the table.,4.8,14.8,7.333333492279053,11.666666984558105,0.4333333492279053,33.0,0.3-0.5,0.06666665077209472
2033,OT35M_002033,OT35M,person they put the towel down.,4.4,9.8,0.3333333432674408,11.0,0.506250000471482,14.334,0.5-0.7,0.006250000471482053
2034,OT35M_002034,OT35M,person throwing the towel to the floor.,4.4,9.8,0.3333333432674408,7.333333492279053,0.3098591720447774,14.334,0.3-0.5,0.19014082795522258
2035,OT35M_002035,OT35M,person throw it on the floor.,4.4,9.8,0.3333333432674408,11.0,0.506250000471482,14.334,0.5-0.7,0.006250000471482053
2036,OT35M_002036,OT35M,person takes a picture of themselves.,9.6,14.334,0.3333333432674408,14.0,0.3142707492349412,14.334,0.3-0.5,0.1857292507650588
2037,OT35M_002037,OT35M,person take a picture.,9.6,14.334,0.3333333432674408,14.0,0.3142707492349412,14.334,0.3-0.5,0.1857292507650588
2038,OT35M_002038,OT35M,person take their phone out to take a picture.,9.6,14.334,0.3333333432674408,14.0,0.3142707492349412,14.334,0.3-0.5,0.1857292507650588
2039,OT35M_002039,OT35M,a person is putting on a towel.,4.4,9.8,0.3333333432674408,7.333333492279053,0.3098591720447774,14.334,0.3-0.5,0.19014082795522258
2040,OT35M_002040,OT35M,a person put a towels around their neck.,4.4,9.8,0.3333333432674408,7.333333492279053,0.3098591720447774,14.334,0.3-0.5,0.19014082795522258
2041,1L5D3_002041,1L5D3,person playing on their phone.,18.5,31.334,15.0,30.33333396911621,0.7244602650371135,31.334,0.7-0.9,0.22446026503711347
2042,1L5D3_002042,1L5D3,a person takes a pillow from the dresser.,2.9,10.0,0.3333333432674408,10.0,0.7344827593754928,31.334,0.7-0.9,0.2344827593754928
2043,1L5D3_002043,1L5D3,person snuggling up to the pillow.,2.5,16.8,0.3333333432674408,13.333333015441895,0.6578947179338557,31.334,0.5-0.7,0.15789471793385568
2044,1L5D3_002044,1L5D3,a person takes a pillow off a shelf.,2.9,10.0,0.3333333432674408,10.0,0.7344827593754928,31.334,0.7-0.9,0.2344827593754928
2045,PGPSJ_002045,PGPSJ,person puts down the box.,21.3,27.4,18.0,28.66666603088379,0.571875034086408,30.334,0.5-0.7,0.07187503408640805
2046,PGPSJ_002046,PGPSJ,person closes the box.,19.1,25.3,18.0,28.66666603088379,0.5812500346452018,30.334,0.5-0.7,0.08125003464520175
2047,UR5TU_002047,UR5TU,a person opens a pantry door.,0.4,7.4,0.0,6.0,0.7567567567567567,33.0,0.7-0.9,0.2567567567567567
2048,UR5TU_002048,UR5TU,person closes the cabinet door.,20.2,27.1,26.0,32.66666793823242,0.08823528511789046,33.0,0-0.1,0.41176471488210953
2049,UR5TU_002049,UR5TU,person a girl opens the pantry door.,0.4,7.4,0.0,4.333333492279053,0.5315315530106828,33.0,0.5-0.7,0.03153155301068278
2050,UR5TU_002050,UR5TU,the person closes the door.,20.2,27.1,24.66666603088379,32.66666793823242,0.1951871968654698,33.0,0.1-0.3,0.3048128031345302
2051,UR5TU_002051,UR5TU,a person opens a closet.,0.8,7.7,0.0,6.0,0.6753246753246753,33.0,0.5-0.7,0.17532467532467533
2052,UR5TU_002052,UR5TU,person closes the door.,20.2,27.1,24.66666603088379,32.66666793823242,0.1951871968654698,33.0,0.1-0.3,0.3048128031345302
2053,UR5TU_002053,UR5TU,person opens a cabinet in the pantry.,0.8,7.7,0.0,12.333333015441895,0.5594594738795171,33.0,0.5-0.7,0.05945947387951711
2054,UR5TU_002054,UR5TU,the person opens up a pantry door holding some clothing.,0.4,7.4,0.0,6.0,0.7567567567567567,33.0,0.7-0.9,0.2567567567567567
2055,R1KMF_002055,R1KMF,person puts it into a bag.,11.1,23.3,13.666666984558105,22.0,0.6830600832329421,28.667,0.5-0.7,0.1830600832329421
2056,R1KMF_002056,R1KMF,person opens a door by turning the handle.,20.9,25.1,19.66666603088379,27.33333396911621,0.547825996096073,28.667,0.5-0.7,0.047825996096072965
2057,R1KMF_002057,R1KMF,the person takes the bag.,10.3,18.5,1.3333333730697632,16.33333396911621,0.3514563485290387,28.667,0.3-0.5,0.14854365147096132
2058,R1KMF_002058,R1KMF,person opens a door.,20.9,25.1,19.66666603088379,27.0,0.5727272230731602,28.667,0.5-0.7,0.07272722307316015
2059,J3RD3_002059,J3RD3,person closes the door.,5.3,10.8,0.3333333432674408,9.0,0.3535031850488922,31.334,0.3-0.5,0.14649681495110778
2060,J3RD3_002060,J3RD3,a person opens the door to a room.,1.1,8.0,0.0,4.666666507720947,0.4458333134651184,31.334,0.3-0.5,0.0541666865348816
2061,J3RD3_002061,J3RD3,a person opens the door.,1.1,8.0,0.0,4.666666507720947,0.4458333134651184,31.334,0.3-0.5,0.0541666865348816
2062,1XOQ8_002062,1XOQ8,person they start throwing shoes out of the way.,1.1,6.2,10.333333015441895,15.0,0.0,30.334,0-0.1,0.5
2063,GMPHO_002063,GMPHO,person opens a closet door.,1.0,9.0,2.6666667461395264,12.0,0.5757575685327704,40.667,0.5-0.7,0.07575756853277038
2064,GMPHO_002064,GMPHO,person opening their closet door.,1.0,9.0,30.0,40.33333206176758,0.0,40.667,0-0.1,0.5
2065,GMPHO_002065,GMPHO,person walking out the doorway.,34.4,40.667,34.33333206176758,40.33333206176758,0.9367924115427232,40.667,0.9-1.0,0.4367924115427232
2066,GMPHO_002066,GMPHO,a person opens the closet takes stuff out.,1.0,9.8,0.0,10.333333015441895,0.8516129294245607,40.667,0.7-0.9,0.3516129294245607
2067,21O5C_002067,21O5C,person runs out of room.,3.0,9.0,21.0,30.66666603088379,0.0,31.0,0-0.1,0.5
2068,21O5C_002068,21O5C,a person runs through the doorway.,3.0,9.0,0.0,3.0,0.0,31.0,0-0.1,0.5
2069,JFBTV_002069,JFBTV,a person opens a closet door.,0.0,5.8,0.3333333432674408,5.0,0.8045976994366482,30.667,0.7-0.9,0.30459769943664816
2070,JFBTV_002070,JFBTV,a person flips a light switch.,0.0,3.2,0.0,5.0,0.64,30.667,0.5-0.7,0.14
2071,JFBTV_002071,JFBTV,the person closes the door.,16.8,22.6,0.0,19.33333396911621,0.11209442341222169,30.667,0.1-0.3,0.3879055765877783
2072,JFBTV_002072,JFBTV,a person opens up a closet door.,0.0,5.8,0.3333333432674408,5.0,0.8045976994366482,30.667,0.7-0.9,0.30459769943664816
2073,JFBTV_002073,JFBTV,person opens a door to a closet.,0.0,5.8,0.0,5.0,0.8620689655172414,30.667,0.7-0.9,0.36206896551724144
2074,JFBTV_002074,JFBTV,person drinks from a bottle.,21.5,30.3,20.33333396911621,30.33333396911621,0.8800000000000001,30.667,0.7-0.9,0.3800000000000001
2075,JFBTV_002075,JFBTV,person walks out of the closet closing the door.,16.8,22.6,3.6666667461395264,19.33333396911621,0.1338028510431288,30.667,0.1-0.3,0.36619714895687117
2076,15RTV_002076,15RTV,person eating a cookie.,12.1,20.1,17.33333396911621,32.33333206176758,0.13673803318394684,34.334,0.1-0.3,0.36326196681605316
2077,15RTV_002077,15RTV,person putting a pillow in the closet.,3.1,13.2,0.3333333432674408,7.666666507720947,0.3549222677134806,34.334,0.3-0.5,0.14507773228651938
2078,3LMTS_002078,3LMTS,person begin talking on the phone.,16.2,31.0,18.33333396911621,30.66666603088379,0.8333332474167282,31.0,0.7-0.9,0.3333332474167282
2079,3LMTS_002079,3LMTS,person holding the phone in between their shoulder.,16.3,31.0,0.0,17.33333396911621,0.0333333538424584,31.0,0-0.1,0.4666666461575416
2080,8TSU4_002080,8TSU4,person eating some food.,0.0,5.5,3.6666667461395264,13.0,0.14102563491234413,13.334,0.1-0.3,0.3589743650876559
2081,7835X_002081,7835X,a person throws shoes in the corner.,0.0,5.7,0.0,6.0,0.9500000000000001,31.334,0.9-1.0,0.45000000000000007
2082,7835X_002082,7835X,person throws a pair of shoes in the corner.,0.0,5.7,14.0,15.666666984558105,0.0,31.334,0-0.1,0.5
2083,7835X_002083,7835X,person throw shoes into a corner.,0.0,5.7,14.0,15.666666984558105,0.0,31.334,0-0.1,0.5
2084,C10FA_002084,C10FA,person pour it into a glass.,16.4,32.2,21.33333396911621,37.0,0.5275080597516404,37.334,0.5-0.7,0.02750805975164039
2085,C10FA_002085,C10FA,person pours some milk into the glass.,16.4,32.2,4.0,23.66666603088379,0.25768319258453154,37.334,0.1-0.3,0.24231680741546846
2086,C10FA_002086,C10FA,a person holding a glass opens the refrigerator.,9.0,21.9,0.3333333432674408,8.0,0.0,37.334,0-0.1,0.5
2087,C10FA_002087,C10FA,person they pour it into the glass.,16.4,32.2,21.33333396911621,37.0,0.5275080597516404,37.334,0.5-0.7,0.02750805975164039
2088,PXY5Q_002088,PXY5Q,person looks at a picture hanging there.,23.0,32.667,21.33333396911621,32.33333206176758,0.8235051250261494,32.667,0.7-0.9,0.32350512502614936
2089,PXY5Q_002089,PXY5Q,person takes out a glass of water.,6.4,13.3,13.666666984558105,18.0,0.0,32.667,0-0.1,0.5
2090,PXY5Q_002090,PXY5Q,the person puts the water down on the table.,19.0,24.6,13.666666984558105,21.66666603088379,0.24390238796508565,32.667,0.1-0.3,0.2560976120349143
2091,PXY5Q_002091,PXY5Q,a person opens the cabinet.,4.0,10.2,1.0,6.333333492279053,0.25362320568250574,32.667,0.1-0.3,0.24637679431749426
2092,PXY5Q_002092,PXY5Q,person looked at a picture on the wall.,23.0,32.667,21.33333396911621,30.66666603088379,0.6764506744765928,32.667,0.5-0.7,0.1764506744765928
2093,41T8C_002093,41T8C,a person is sneezing.,5.1,11.7,0.0,16.33333396911621,0.40408161692398936,21.667,0.3-0.5,0.09591838307601064
2094,41T8C_002094,41T8C,person puts the book on the shelf.,12.3,20.5,17.0,21.0,0.40229885057471265,21.667,0.3-0.5,0.09770114942528735
2095,RRQEV_002095,RRQEV,the person puts away the blanket.,4.7,11.3,0.0,7.0,0.20353982300884954,19.0,0.1-0.3,0.29646017699115046
2096,GLSU2_002096,GLSU2,the person takes a towel from the cabinet.,14.2,19.7,0.0,13.0,0.0,31.667,0-0.1,0.5
2097,GLSU2_002097,GLSU2,a person walks into the pantry eating a sandwich.,11.2,24.1,0.0,13.0,0.07468879668049795,31.667,0-0.1,0.42531120331950206
2098,MXATD_002098,MXATD,the person opens a cabinet to take detergent.,5.3,10.8,8.0,12.666666984558105,0.3800904813356322,18.334,0.3-0.5,0.11990951866436778
2099,MXATD_002099,MXATD,person pour in some dish washing soap.,0.6,9.0,8.0,12.666666984558105,0.08287292599354196,18.334,0-0.1,0.41712707400645804
2100,MXATD_002100,MXATD,a person puts the dishes away.,0.2,6.0,0.0,12.666666984558105,0.4578947253504621,18.334,0.3-0.5,0.042105274649537894
2101,MXATD_002101,MXATD,person puts dishes in a sink.,0.2,6.0,8.0,18.0,0.0,18.334,0-0.1,0.5
2102,MXATD_002102,MXATD,person puts dish soap into the sink.,0.2,6.0,8.0,18.0,0.0,18.334,0-0.1,0.5
2103,3VT73_002103,3VT73,person he takes his cell phone out.,10.4,15.9,20.33333396911621,33.33333206176758,0.0,33.667,0-0.1,0.5
2104,3VT73_002104,3VT73,the person throws a book.,8.4,13.1,0.6666666865348816,10.0,0.1286863272833861,33.667,0.1-0.3,0.37131367271661386
2105,3VT73_002105,3VT73,a person sits down as they read a book.,2.3,11.6,0.0,7.333333492279053,0.4339080596792287,33.667,0.3-0.5,0.06609194032077131
2106,29V7T_002106,29V7T,person turning on the light.,4.4,9.4,0.0,14.333333015441895,0.3488372170390022,33.667,0.3-0.5,0.15116278296099778
2107,29V7T_002107,29V7T,person turns on the light.,4.4,9.4,1.6666666269302368,14.333333015441895,0.3947368507735289,33.667,0.3-0.5,0.10526314922647112
2108,29V7T_002108,29V7T,person they are holding a broom instead of the glasses.,0.0,9.7,0.0,14.333333015441895,0.6767442010556642,33.667,0.5-0.7,0.17674420105566424
2109,BLWIW_002109,BLWIW,person looking out the window.,13.0,18.0,0.0,10.333333015441895,0.0,18.0,0-0.1,0.5
2110,LSH63_002110,LSH63,person put the bag on top of a table.,10.0,16.9,7.666666507720947,15.666666984558105,0.6137184354162658,21.667,0.5-0.7,0.1137184354162658
2111,MCMTH_002111,MCMTH,person begins washing the glass.,21.0,34.334,0.3333333432674408,13.333333015441895,0.0,34.334,0-0.1,0.5
2112,E0OJ8_002112,E0OJ8,a person is tidying some books on the table.,0.0,11.8,0.0,15.666666984558105,0.753191474078737,34.334,0.7-0.9,0.253191474078737
2113,E9UYZ_002113,E9UYZ,person puts the medicine down in the table.,7.2,13.8,27.33333396911621,32.0,0.0,32.334,0-0.1,0.5
2114,G71O7_002114,G71O7,person they begin laughing when they look at the screen.,43.8,48.0,32.33333206176758,47.66666793823242,0.2468085717701551,48.0,0.1-0.3,0.25319142822984486
2115,3KDI5_002115,3KDI5,working on a laptop in a relaxed manner.,21.9,35.334,21.0,35.0,0.9139109808846099,35.334,0.9-1.0,0.41391098088460987
2116,3KDI5_002116,3KDI5,person starts playing games on a laptop.,21.9,35.334,25.33333396911621,35.0,0.719567219806743,35.334,0.7-0.9,0.21956721980674299
2117,ICQZX_002117,ICQZX,a person opens a closet door.,0.0,5.8,0.0,3.6666667461395264,0.6321839217481943,31.0,0.5-0.7,0.13218392174819427
2118,ICQZX_002118,ICQZX,the person takes a book from the wardrobe.,12.5,18.0,0.0,16.66666603088379,0.2314814461602105,31.0,0.1-0.3,0.2685185538397895
2119,ICQZX_002119,ICQZX,person the take shoes out of the closet stand up.,9.4,14.7,0.0,16.66666603088379,0.3180000121307377,31.0,0.3-0.5,0.1819999878692623
2120,448J4_002120,448J4,person puts the plate on a table.,13.8,21.9,21.66666603088379,31.33333396911621,0.013308020569688094,31.667,0-0.1,0.4866919794303119
2121,448J4_002121,448J4,a person walks through a doorway carrying a plate.,1.3,7.3,0.0,7.333333492279053,0.8181818004482052,31.667,0.7-0.9,0.3181818004482052
2122,BFH78_002122,BFH78,person they are holding a towel.,21.0,31.334,18.66666603088379,31.0,0.7894320955285978,31.334,0.7-0.9,0.28943209552859783
2123,BFH78_002123,BFH78,the person holds a small towel.,21.0,31.334,23.0,31.0,0.774143603638475,31.334,0.7-0.9,0.274143603638475
2124,BFH78_002124,BFH78,person begin smiling.,23.8,30.7,18.33333396911621,31.0,0.5447368694474505,31.334,0.5-0.7,0.04473686944745048
2125,X37P1_002125,X37P1,person takes a drink out of the glass.,14.1,20.7,15.0,30.66666603088379,0.3440643995221481,31.334,0.3-0.5,0.15593560047785188
2126,IDXM0_002126,IDXM0,one person opens a box of shoes.,0.0,7.1,0.0,7.666666507720947,0.9260869757214208,37.334,0.9-1.0,0.42608697572142085
2127,NB0IB_002127,NB0IB,a person opens their kitchen pantry doors.,0.0,5.5,0.0,8.666666984558105,0.6346153613378319,39.0,0.5-0.7,0.13461536133783192
2128,NB0IB_002128,NB0IB,a person opens a pantry door.,0.0,5.5,0.0,8.666666984558105,0.6346153613378319,39.0,0.5-0.7,0.13461536133783192
2129,BW2OT_002129,BW2OT,the person is eating a sandwich.,0.0,13.9,0.0,13.333333015441895,0.9592325910389852,31.334,0.9-1.0,0.45923259103898517
2130,BW2OT_002130,BW2OT,person eating a sandwich.,0.0,13.9,0.0,13.333333015441895,0.9592325910389852,31.334,0.9-1.0,0.45923259103898517
2131,CLAWJ_002131,CLAWJ,person begin to undress.,23.7,33.0,18.33333396911621,32.66666793823242,0.6113637495632064,33.0,0.5-0.7,0.11136374956320638
2132,CLAWJ_002132,CLAWJ,person undressing next to the wardrobe in the basement.,23.7,33.0,18.33333396911621,31.66666603088379,0.5431817983792825,33.0,0.5-0.7,0.04318179837928249
2133,3QL7J_002133,3QL7J,person getting a bite to eat out of the fridge.,20.9,27.8,0.6666666865348816,13.666666984558105,0.0,34.0,0-0.1,0.5
2134,3QL7J_002134,3QL7J,person eats it.,20.9,27.8,19.0,24.66666603088379,0.4280302307822489,34.0,0.3-0.5,0.07196976921775111
2135,3QL7J_002135,3QL7J,person cooks some food on the stove.,0.0,15.6,0.6666666865348816,13.666666984558105,0.8333333524373862,34.0,0.7-0.9,0.33333335243738615
2136,3QL7J_002136,3QL7J,a person is cooking some eggs on a frying pan.,0.0,15.6,0.6666666865348816,8.0,0.4700854688118666,34.0,0.3-0.5,0.02991453118813342
2137,3QL7J_002137,3QL7J,person looking out the window.,25.8,31.6,29.33333396911621,33.66666793823242,0.2881354658263474,34.0,0.1-0.3,0.21186453417365259
2138,3QL7J_002138,3QL7J,person looking out of the window.,25.8,31.6,29.33333396911621,33.66666793823242,0.2881354658263474,34.0,0.1-0.3,0.21186453417365259
2139,3QL7J_002139,3QL7J,person takes some food out of it.,19.1,25.8,0.6666666865348816,13.666666984558105,0.0,34.0,0-0.1,0.5
2140,9LTZT_002140,9LTZT,person drinks something from the glass.,13.6,22.9,18.66666603088379,21.66666603088379,0.32258064516129037,31.0,0.3-0.5,0.17741935483870963
2141,JVOM3_002141,JVOM3,person holding a flashlight.,4.7,9.4,0.0,18.66666603088379,0.25178572286148493,38.667,0.1-0.3,0.24821427713851507
2142,JVOM3_002142,JVOM3,person a flashlight by the doorway.,4.7,9.4,18.33333396911621,38.33333206176758,0.0,38.667,0-0.1,0.5
2143,JVOM3_002143,JVOM3,person closes the book.,11.4,18.0,12.0,18.66666603088379,0.8256881456364751,38.667,0.7-0.9,0.3256881456364751
2144,JVOM3_002144,JVOM3,person begins to undress.,16.9,32.0,23.0,38.33333206176758,0.41990671231441656,38.667,0.3-0.5,0.08009328768558344
2145,JVOM3_002145,JVOM3,person holding a book shines a flashlight forward.,4.7,9.4,0.0,10.666666984558105,0.4406249868683521,38.667,0.3-0.5,0.05937501313164789
2146,GFPDD_002146,GFPDD,a person walks into the kitchen holding a box.,0.0,10.1,0.3333333432674408,8.666666984558105,0.82508253874165,31.0,0.7-0.9,0.32508253874165005
2147,A59CN_002147,A59CN,person turns the light on.,18.6,25.0,8.0,10.666666984558105,0.0,25.0,0-0.1,0.5
2148,A59CN_002148,A59CN,person turn on the light.,18.6,25.0,8.0,10.666666984558105,0.0,25.0,0-0.1,0.5
2149,A59CN_002149,A59CN,person turned on a light.,18.6,25.0,0.3333333432674408,10.666666984558105,0.0,25.0,0-0.1,0.5
2150,4PEL7_002150,4PEL7,person sits on the couch.,18.6,23.7,15.666666984558105,24.0,0.6120000233459479,24.667,0.5-0.7,0.11200002334594794
2151,4PEL7_002151,4PEL7,person closing the bathroom door behind him.,7.7,13.6,9.333333015441895,14.666666984558105,0.6124402090720487,24.667,0.5-0.7,0.11244020907204866
2152,4PEL7_002152,4PEL7,the person turns the light off.,6.6,11.6,15.666666984558105,18.33333396911621,0.0,24.667,0-0.1,0.5
